,Motion_Sensor1,Motion_Sensor2,Motion_Sensor3,Motion_Sensor4,Motion_Sensor5,Motion_Sensor6,Motion_Sensor7,Motion_Sensor8,Motion_Sensor9,Motion_Sensor10,Camera1,Camera2,Camera3,Camera4,robot1,robot2,door_sensor1,door_sensor2,door_sensor3,door_sensor4,door_sensor5,door_sensor6,door_sensor7,door_sensor8,door_sensor9,door_sensor10,door_sensor11,time,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,c1,c2,c3,outside
1846,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,2.0,"('r1', 1)","('r3', 5)",1,5,1,1,0,0,0,0,0,0,1,15:41:45,1,1,5,0,1,0,8,0,1,1,3,0,1,0
1847,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,4.0,"('r2', 1)","('c1', 2)",0,3,0,0,1,0,0,0,3,0,0,15:42:00,1,1,3,0,0,1,5,0,1,0,2,1,5,2
1848,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,2.0,3.0,"('r2', 0)","('c2', 0)",0,0,0,0,0,0,0,0,2,0,1,15:42:15,2,0,3,0,0,1,5,1,1,2,2,0,4,1
1849,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,1.0,2.0,5.0,"('r2', 1)","('c1', 1)",1,1,0,0,0,0,0,1,3,0,0,15:42:30,1,1,1,0,0,1,2,1,1,1,1,0,8,4
1850,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,6.0,"('r1', 1)","('c2', 0)",0,1,0,0,0,0,0,1,2,1,0,15:42:45,1,1,4,0,0,1,2,0,1,0,0,0,10,2
1851,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,2.0,4.0,"('r2', 3)","('c2', 0)",1,1,0,0,1,0,0,0,1,2,1,15:43:00,0,3,4,0,1,0,3,1,1,1,1,0,6,1
1852,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,7.0,"('r2', 0)","('r9', 0)",0,0,0,0,1,1,0,1,2,2,0,15:43:15,1,0,4,0,0,1,2,0,0,0,0,1,12,1
1853,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,7.0,"('r1', 1)","('c2', 0)",0,0,0,0,0,0,0,0,2,1,0,15:43:30,1,2,4,0,0,1,0,0,0,0,0,0,13,1
1854,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,3.0,"('r2', 2)","('c3', 5)",0,0,0,0,0,0,0,0,2,2,1,15:43:45,1,2,4,0,0,1,7,0,0,1,0,0,5,1
1855,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,5.0,"('r1', 0)","('r2', 1)",1,0,0,0,1,0,0,0,1,2,2,15:44:00,0,1,4,0,1,0,7,0,0,1,0,0,7,1
1856,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,2.0,5.0,"('r2', 1)","('r2', 1)",1,1,0,0,0,0,0,0,5,1,1,15:44:15,1,1,4,1,0,0,4,0,0,2,1,0,8,0
1857,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,2.0,"('c3', 2)","('r1', 0)",1,0,0,1,0,0,0,0,2,1,6,15:44:30,0,3,4,0,1,0,2,0,0,8,0,2,2,0
1858,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,0.0,1.0,2.0,"('r7', 1)","('r2', 1)",1,1,0,1,0,0,1,0,1,0,0,15:44:45,2,1,3,0,1,0,1,0,0,10,1,0,3,0
1859,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,3.0,"('c3', 3)","('c3', 3)",1,0,0,0,1,0,1,0,0,1,1,15:45:00,1,3,3,0,0,1,2,0,0,7,0,2,3,0
1860,no motion,no motion,no motion,motion,motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,3.0,"('r7', 2)","('r7', 2)",0,0,0,0,0,0,1,0,0,2,0,15:45:15,1,1,1,0,0,1,2,0,0,6,1,3,4,2
1861,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,2.0,3.0,"('c3', 4)","('r8', 0)",0,0,1,0,0,0,1,0,1,0,2,15:45:30,1,1,1,1,0,1,3,0,0,6,0,2,4,2
1862,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,2.0,2.0,"('c2', 0)","('r8', 1)",0,0,0,0,0,0,2,1,0,0,1,15:45:45,1,2,1,1,0,1,2,1,2,7,0,0,2,2
1863,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,0.0,3.0,"('c2', 1)","('r7', 2)",0,0,0,0,0,0,1,1,1,1,2,15:46:00,1,1,2,1,0,1,2,0,2,6,0,1,4,1
1864,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,4.0,"('r9', 1)","('r7', 2)",0,0,0,0,0,1,1,0,2,2,1,15:46:15,1,2,3,1,0,1,2,0,1,4,0,0,7,0
1865,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,2.0,3.0,"('c2', 0)","('r8', 1)",0,0,0,1,0,0,0,0,0,1,2,15:46:30,2,1,1,0,1,1,2,1,1,6,2,0,4,0
1866,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,1.0,2.0,"('c2', 2)","('r7', 5)",0,0,0,0,0,0,1,1,1,2,1,15:46:45,2,1,0,0,1,1,5,0,1,4,3,2,2,0
1867,motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,2.0,1.0,"('c3', 1)","('r8', 1)",2,3,0,1,0,0,0,1,1,0,1,15:47:00,0,3,3,1,0,1,5,1,1,5,0,1,1,0
1868,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,2.0,5.0,"('r10', 4)","('r8', 1)",0,1,0,0,1,0,2,2,4,4,0,15:47:15,0,1,2,0,1,0,2,1,1,4,2,1,7,0
1869,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,1.0,0.0,"('c2', 0)","('r7', 9)",0,1,0,0,1,1,0,1,3,0,0,15:47:30,1,1,3,0,0,1,9,0,2,4,1,0,0,0
1870,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,2.0,"('c1', 0)","('c3', 3)",0,1,0,0,0,0,0,0,2,1,0,15:47:45,1,0,4,0,0,1,7,0,2,4,0,0,3,0
1871,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,3.0,"('c1', 0)","('c3', 4)",1,0,0,0,0,0,0,0,3,2,1,15:48:00,0,1,4,0,0,1,4,0,2,5,0,1,4,0
1872,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,4.0,"('c2', 1)","('r2', 2)",0,0,0,0,0,0,1,0,1,0,1,15:48:15,0,2,3,0,1,0,4,0,2,3,1,1,5,0
1873,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,2.0,"('r10', 4)","('c3', 2)",2,1,0,0,1,0,0,0,1,0,1,15:48:30,0,2,4,0,0,1,6,0,2,4,0,1,2,0
1874,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,2.0,3.0,"('c2', 1)","('c2', 1)",0,0,0,0,0,0,0,1,1,1,2,15:48:45,0,2,4,0,0,1,5,1,2,3,0,1,3,0
1875,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,1.0,1.0,4.0,2.0,"('c2', 1)","('c2', 1)",0,0,0,0,0,1,0,2,0,0,1,15:49:00,0,2,4,0,0,1,3,3,2,4,0,1,2,0
1876,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,2.0,2.0,"('r9', 1)","('c2', 0)",0,0,0,0,0,1,2,1,0,0,2,15:49:15,0,2,4,0,0,1,4,2,1,6,0,0,2,0
1877,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,3.0,1.0,"('r9', 1)","('c3', 1)",0,0,0,0,0,0,1,3,1,0,0,15:49:30,0,2,1,0,0,1,5,2,1,5,0,1,1,3
1878,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,2.0,3.0,"('c2', 1)","('r2', 2)",0,0,0,0,0,1,0,1,2,0,1,15:49:45,0,2,0,0,0,1,3,2,2,3,1,1,4,3
1879,no motion,no motion,no motion,no motion,motion,no motion,no motion,motion,no motion,no motion,1.0,1.0,2.0,4.0,"('c1', 0)","('r2', 2)",0,0,1,1,0,1,0,1,3,0,2,15:50:00,0,2,0,0,1,1,0,2,1,3,0,3,6,3
1880,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,4.0,2.0,1.0,"('c1', 0)","('r1', 0)",0,0,1,1,0,0,1,1,2,0,1,15:50:15,0,2,1,2,0,1,5,1,1,5,0,2,0,2
1881,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,2.0,4.0,"('c1', 3)","('r1', 0)",0,0,1,1,0,1,0,0,3,1,1,15:50:30,0,1,1,0,1,1,2,1,0,4,3,1,5,2
1882,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,3.0,2.0,1.0,"('r4', 2)","('r1', 0)",0,1,3,2,0,0,2,0,2,0,3,15:50:45,0,1,1,2,1,1,4,1,0,5,0,2,1,3
1883,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,3.0,4.0,2.0,"('r5', 0)","('r2', 1)",0,0,0,0,1,0,1,2,1,0,1,15:51:00,0,1,1,2,0,2,1,4,0,4,0,2,2,3
1884,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,4.0,2.0,"('r6', 1)","('r1', 0)",0,0,0,1,0,0,0,1,0,0,1,15:51:15,0,1,2,2,1,1,2,3,0,5,1,0,2,2
1885,no motion,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,no motion,1.0,3.0,4.0,2.0,"('r6', 1)","('r2', 1)",0,1,2,0,0,0,0,1,1,0,3,15:51:30,0,1,3,3,0,1,2,4,0,5,0,0,1,2
1886,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,2.0,4.0,2.0,"('r5', 2)","('r1', 1)",1,0,0,2,1,0,0,1,2,1,0,15:51:45,1,0,1,1,2,1,1,3,0,5,1,0,3,3
1887,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,3.0,4.0,1.0,"('r5', 0)","('r1', 1)",0,0,0,1,1,0,0,0,1,0,2,15:52:00,1,1,2,2,0,2,2,3,0,5,1,0,1,2
1888,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,3.0,2.0,"('r4', 0)","('r2', 1)",1,2,1,1,0,0,0,2,0,1,0,15:52:15,0,1,1,0,1,2,3,3,0,3,1,0,3,4
1889,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,5.0,2.0,"('r4', 0)","('c3', 3)",0,2,0,0,1,0,0,3,2,0,0,15:52:30,0,1,4,0,1,2,2,4,0,3,1,0,3,1
1890,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,1.0,4.0,2.0,"('r5', 1)","('r2', 0)",1,0,0,0,0,0,0,1,0,0,2,15:52:45,1,0,3,0,1,2,2,4,0,3,2,0,3,1
1891,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,5.0,1.0,"('r4', 1)","('r1', 1)",0,1,1,2,0,0,0,1,0,0,3,15:53:00,1,0,4,1,1,2,2,4,0,6,0,0,0,1
1892,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,2.0,4.0,"('c1', 1)","('r1', 1)",0,0,1,0,1,0,0,3,1,0,2,15:53:15,1,0,5,0,0,3,4,1,0,2,1,0,5,0
1893,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,3.0,4.0,"('r3', 5)","('r1', 0)",1,1,0,0,1,0,0,0,0,0,1,15:53:30,0,1,5,0,1,2,4,1,0,1,0,0,6,1
1894,no motion,no motion,no motion,no motion,motion,no motion,no motion,motion,no motion,no motion,1.0,1.0,2.0,3.0,"('outside', 1)","('r2', 1)",0,1,0,0,0,0,0,0,1,0,2,15:53:45,0,1,4,0,1,2,5,1,0,3,1,0,3,1
1895,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,3.0,"('r3', 5)","('c3', 3)",0,0,0,0,0,0,0,0,0,0,0,15:54:00,0,2,5,0,1,2,5,1,0,2,0,1,3,0
1896,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,1.0,3.0,1.0,"('r3', 5)","('c3', 0)",1,0,0,0,0,0,0,0,0,1,1,15:54:15,1,2,5,0,1,2,5,2,1,3,0,0,0,0
1897,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,1.0,2.0,"('r3', 5)","('r2', 1)",0,0,0,0,2,0,0,2,0,0,0,15:54:30,2,1,5,0,3,0,7,0,1,1,0,0,2,0
1898,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,1.0,1.0,2.0,1.0,"('outside', 0)","('r1', 1)",2,1,0,0,2,0,0,1,0,0,1,15:54:45,1,2,4,0,1,2,6,1,1,2,1,0,1,0
1899,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,2.0,2.0,"('r3', 5)","('r1', 1)",0,1,0,0,0,1,0,1,0,0,0,15:55:00,1,2,5,1,0,2,6,1,0,1,0,1,2,0
1900,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,2.0,1.0,"('c1', 2)","('r2', 1)",0,1,1,0,0,0,0,2,0,1,0,15:55:15,1,1,4,0,0,2,8,1,0,1,2,0,1,1
1901,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,1.0,2.0,3.0,"('c1', 0)","('c3', 3)",0,2,0,0,0,0,0,0,2,1,1,15:55:30,1,0,6,0,0,2,8,1,0,0,0,0,3,1
1902,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,1.0,"('r3', 5)","('c3', 0)",0,0,0,0,0,0,0,1,1,0,2,15:55:45,1,0,5,0,0,2,10,0,0,2,1,0,0,1
1903,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,2.0,2.0,"('outside', 1)","('r2', 0)",0,1,0,0,0,0,1,1,1,0,0,15:56:00,1,0,4,0,0,2,8,1,0,1,2,1,1,1
1904,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,2.0,2.0,"('r3', 5)","('r1', 1)",0,1,1,0,1,0,1,0,3,0,0,15:56:15,1,1,5,1,1,1,7,1,0,1,0,0,2,1
1905,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,1.0,2.0,2.0,"('outside', 2)","('r1', 1)",0,0,1,2,0,0,0,2,1,0,0,15:56:30,1,1,4,0,1,1,6,1,0,1,1,0,3,2
1906,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,2.0,4.0,1.0,"('outside', 2)","('r2', 3)",0,0,0,0,1,0,0,3,1,0,1,15:56:45,1,3,4,1,0,1,3,3,0,2,0,1,1,2
1907,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,4.0,2.0,"('r3', 4)","('r1', 1)",0,1,0,0,0,1,2,1,2,0,0,15:57:00,1,4,4,1,0,1,1,3,1,2,2,0,2,0
1908,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,3.0,3.0,2.0,"('r3', 2)","('r2', 4)",2,1,0,0,0,1,0,0,0,3,0,15:57:15,0,4,2,1,0,1,2,3,1,1,1,0,3,3
1909,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,1.0,2.0,4.0,2.0,"('c1', 0)","('c3', 2)",0,0,0,2,0,1,0,2,1,1,1,15:57:30,0,3,2,1,1,0,2,3,0,2,0,3,2,3
1910,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,3.0,3.0,"('r3', 2)","('c3', 3)",0,0,0,1,0,1,0,1,3,0,1,15:57:45,0,4,2,1,0,0,3,2,2,1,1,0,3,3
1911,no motion,no motion,no motion,no motion,no motion,motion,no motion,motion,no motion,no motion,1.0,2.0,3.0,4.0,"('c1', 1)","('c3', 6)",0,1,0,0,0,0,0,1,1,2,1,15:58:00,0,2,2,1,0,0,2,2,2,1,1,1,6,2
1912,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,1.0,1.0,3.0,2.0,"('c2', 1)","('c2', 1)",0,1,1,0,0,1,0,0,0,0,4,15:58:15,0,3,1,0,0,0,2,2,3,3,2,1,3,2
1913,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,2.0,4.0,"('r10', 1)","('c3', 6)",0,0,1,0,0,0,0,1,0,0,2,15:58:30,1,2,1,1,0,0,3,1,3,1,0,1,6,2
1914,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,2.0,3.0,4.0,"('r10', 1)","('r10', 1)",0,0,0,0,0,0,0,0,0,1,2,15:58:45,1,2,2,1,0,0,3,2,4,1,0,0,5,1
1915,no motion,no motion,no motion,no motion,no motion,motion,no motion,motion,no motion,no motion,2.0,2.0,3.0,1.0,"('r10', 0)","('c3', 0)",1,0,0,0,0,1,1,0,0,1,0,15:59:00,0,7,3,1,0,0,3,2,5,0,0,1,0,0
1916,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,3.0,2.0,2.0,1.0,"('r10', 1)","('r10', 1)",1,0,0,0,0,0,1,1,0,1,0,15:59:15,2,4,3,1,0,0,4,1,5,1,0,0,1,0
1917,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,2.0,2.0,"('r10', 0)","('c2', 2)",2,0,0,0,0,1,1,2,0,1,0,15:59:30,0,5,3,1,0,0,4,1,4,0,0,2,2,0
1918,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,1.0,3.0,"('c2', 1)","('r10', 2)",0,0,0,0,0,1,0,1,3,0,1,15:59:45,0,5,1,1,0,0,3,0,3,2,1,1,4,1
1919,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,2.0,"('r9', 3)","('c2', 1)",0,1,1,0,0,2,0,0,0,1,0,16:00:00,0,6,1,0,0,0,4,0,3,2,1,1,2,2
1920,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,3.0,"('r9', 2)","('c2', 2)",0,0,0,0,0,1,0,0,0,3,1,16:00:15,0,5,1,0,0,0,4,0,2,1,1,2,4,2
1921,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,3.0,"('r9', 3)","('r10', 2)",0,0,0,0,0,0,0,0,1,3,0,16:00:30,1,3,2,0,0,0,4,0,3,2,0,1,5,1
1922,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,1.0,2.0,"('r9', 3)","('c3', 3)",0,0,0,0,0,0,1,0,1,1,0,16:00:45,1,4,1,0,0,0,5,0,3,2,1,1,3,1
1923,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,1.0,4.0,"('r9', 2)","('c3', 7)",3,0,0,0,0,1,0,0,3,0,1,16:01:00,2,4,1,0,0,0,2,0,2,1,0,2,7,1
1924,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,3.0,1.0,2.0,1.0,"('c2', 1)","('c3', 1)",0,0,0,0,0,0,1,0,0,4,2,16:01:15,2,9,1,0,0,0,1,1,3,2,0,1,1,1
1925,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,4.0,1.0,2.0,2.0,"('c2', 0)","('r10', 3)",2,0,0,0,0,0,0,0,0,1,1,16:01:30,3,7,2,0,0,0,1,1,3,3,0,0,2,0
1926,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,3.0,"('c3', 4)","('c3', 4)",3,0,0,0,0,0,0,1,1,1,2,16:01:45,0,9,1,0,0,0,1,0,3,3,0,0,4,1
1927,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,6.0,"('c2', 0)","('c2', 0)",1,0,0,0,0,0,0,0,1,6,2,16:02:00,0,3,2,0,0,0,3,0,3,3,0,0,8,0
1928,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,1.0,4.0,"('c2', 1)","('c3', 6)",0,1,0,0,0,0,0,0,1,1,1,16:02:15,0,2,0,0,0,0,3,0,3,4,2,1,6,1
1929,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,2.0,2.0,4.0,"('r9', 3)","('r2', 1)",0,0,1,0,0,0,0,0,1,0,3,16:02:30,1,1,1,1,0,0,3,1,3,4,0,1,6,0
1930,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,2.0,2.0,4.0,"('c2', 1)","('r2', 2)",0,0,0,0,0,0,0,0,1,0,0,16:02:45,1,2,0,1,0,0,2,1,3,4,0,1,6,1
1931,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,2.0,4.0,4.0,"('r9', 3)","('r2', 2)",0,0,0,0,0,0,0,1,0,2,1,16:03:00,1,2,1,1,0,0,1,2,3,4,0,0,7,0
1932,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,1.0,3.0,4.0,"('c2', 2)","('c3', 6)",0,0,0,1,0,0,0,0,0,1,1,16:03:15,1,2,0,0,1,0,2,2,3,2,1,2,6,0
1933,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,2.0,2.0,5.0,"('c3', 8)","('r2', 0)",0,1,0,1,0,0,2,1,0,2,2,16:03:30,1,0,0,1,0,0,3,1,4,2,0,1,8,1
1934,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,3.0,3.0,"('r10', 2)","('r1', 1)",0,0,0,0,0,2,1,3,1,0,1,16:03:45,1,0,0,1,0,0,6,2,5,2,0,1,3,1
1935,no motion,no motion,no motion,no motion,motion,no motion,no motion,no motion,no motion,no motion,1.0,1.0,2.0,3.0,"('c3', 3)","('r2', 1)",1,0,0,1,0,2,1,3,1,0,0,16:04:00,0,1,1,0,1,0,8,1,5,2,0,0,3,0
1936,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,3.0,2.0,"('c2', 1)","('r2', 0)",1,0,0,0,1,1,0,1,1,0,1,16:04:15,1,0,1,0,0,1,6,2,4,3,0,1,3,0
1937,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,4.0,3.0,"('c1', 0)","('r2', 1)",0,0,0,0,0,0,0,0,2,1,1,16:04:30,1,1,0,0,0,1,6,3,4,2,0,0,3,1
1938,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,1.0,1.0,4.0,3.0,"('r4', 0)","('r2', 2)",1,0,0,0,0,1,0,2,2,0,0,16:04:45,0,2,1,0,0,1,4,3,3,3,0,1,4,0
1939,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,1.0,4.0,3.0,"('c1', 1)","('r2', 1)",1,0,0,0,0,0,2,1,4,0,0,16:05:00,1,1,0,0,0,1,4,4,3,1,1,2,3,1
1940,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,1.0,2.0,7.0,2.0,"('r4', 1)","('r1', 0)",1,0,1,0,0,1,0,1,1,0,1,16:05:15,0,2,1,1,0,1,2,7,5,0,1,0,2,0
1941,no motion,no motion,no motion,motion,no motion,no motion,no motion,motion,no motion,no motion,1.0,1.0,8.0,2.0,"('r4', 1)","('r2', 2)",0,0,2,1,0,0,0,0,0,0,1,16:05:30,0,2,1,1,1,1,1,8,5,1,0,0,1,0
1942,no motion,no motion,motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,2.0,7.0,2.0,"('r5', 0)","('r2', 0)",0,1,0,0,1,0,0,3,1,1,1,16:05:45,1,0,0,1,0,2,3,7,5,0,1,0,2,0
1943,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,2.0,7.0,2.0,"('r4', 2)","('r2', 0)",0,0,1,0,0,0,0,2,2,0,2,16:06:00,1,0,0,2,0,2,2,6,5,2,0,0,2,0
1944,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,3.0,6.0,2.0,"('r5', 0)","('r1', 1)",0,0,0,0,0,0,1,0,0,2,0,16:06:15,1,1,0,2,0,2,2,6,5,1,0,1,1,0
1945,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,2.0,1.0,5.0,1.0,"('r4', 0)","('r2', 1)",2,0,0,1,1,0,0,3,1,0,0,16:06:30,1,1,0,0,2,1,2,5,5,2,1,0,2,0
1946,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,1.0,5.0,2.0,"('r4', 0)","('c3', 2)",2,0,0,0,2,0,0,0,0,0,0,16:06:45,1,1,0,0,0,3,2,5,5,1,1,1,2,0
1947,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,2.0,2.0,6.0,2.0,"('c1', 0)","('r7', 1)",0,0,0,0,1,0,0,0,1,0,1,16:07:00,1,2,0,1,1,1,1,5,5,0,0,3,2,0
1948,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,no motion,1.0,2.0,3.0,2.0,"('r3', 0)","('r8', 2)",0,0,0,0,1,0,1,3,1,0,0,16:07:15,1,2,0,1,0,2,6,2,6,1,0,0,1,0
1949,no motion,no motion,no motion,no motion,no motion,no motion,no motion,motion,no motion,no motion,1.0,1.0,2.0,2.0,"('c1', 1)","('r8', 1)",1,0,0,0,0,0,0,1,1,2,1,16:07:30,0,2,0,0,0,2,6,1,6,2,1,0,2,0
